Date,Country,Series,Value
2007-01-01,JP,Detrended,-0.03
2007-01-01,JP,Levels,0.313735329
2007-01-01,JP,Regime,0
2007-01-01,KR,CPI YoY,2.004070984
2007-01-01,KR,Detrended,-0.03
2007-01-01,KR,Levels,2.741269901
2007-01-01,KR,Regime,0
2007-01-01,LT,CPI YoY,4.323316954
2007-01-01,LT,Regime,0
2007-01-01,LU,CPI YoY,2.138832322
2007-01-01,LU,Regime,0
2007-01-01,LV,CPI YoY,7.649239345
2007-01-01,LV,Regime,1
2007-01-01,MT,CPI YoY,0.929109595
2007-01-01,MT,Regime,0
2007-01-01,MX,CPI YoY,4.10006998
2007-01-01,MX,Detrended,-0.02
2007-01-01,MX,Levels,4.035947422
2007-01-01,MX,Regime,0
2007-01-01,MY,CPI YoY,2.635486692
2007-01-01,MY,Regime,0
2007-01-01,NL,CPI YoY,1.574198806
2007-01-01,NL,Regime,0
2007-01-01,NO,CPI YoY,1.001201274
2007-01-01,NO,Regime,0
2007-01-01,NZ,CPI YoY,2.535453542
2007-01-01,NZ,Detrended,0
2007-01-01,NZ,Levels,3.034753341
2007-01-01,NZ,Regime,0
2007-01-01,PE,CPI YoY,0.414723331
2007-01-01,PE,Regime,0
2007-01-01,PH,CPI YoY,3.094378577
2007-01-01,PH,Regime,0
2007-01-01,PL,CPI YoY,1.941031713
2007-01-01,PL,Detrended,-0.08
2007-01-01,PL,Levels,2.247431969
2007-01-01,PL,Regime,0
2007-01-01,PT,CPI YoY,2.41609106
2007-01-01,PT,Regime,0
2007-01-01,RO,CPI YoY,3.817025257
2007-01-01,RO,Regime,0
2007-01-01,RU,CPI YoY,7.718643072
2007-01-01,RU,Detrended,-0.04
2007-01-01,RU,Levels,10.39814699
2007-01-01,RU,Regime,0
2007-01-01,SA,CPI YoY,3.136348835
2007-01-01,SA,Detrended,0.02
2007-01-01,SA,Levels,4.08225392
2007-01-01,SA,Regime,0
2007-01-01,SE,CPI YoY,1.945741918
2007-01-01,SE,Detrended,0
2007-01-01,SE,Levels,1.891127004
2007-01-01,SE,Regime,0
2007-01-01,SG,CPI YoY,-0.130538355
2007-01-01,SG,Detrended,-0.01
2007-01-01,SG,Levels,2.210730801
2007-01-01,SG,Regime,0
2007-01-01,SI,CPI YoY,2.463651248
2007-01-01,SI,Regime,0
2007-01-01,SK,CPI YoY,2.808761649
2007-01-01,SK,Regime,0
2007-01-01,TH,CPI YoY,2.553523283
2007-01-01,TH,Detrended,0.03
2007-01-01,TH,Levels,3.858189751
2007-01-01,TH,Regime,1
2007-01-01,TR,CPI YoY,10.31782341
2007-01-01,TR,Detrended,-0.07
2007-01-01,TR,Levels,8.628712528
2007-01-01,TR,Regime,1
2007-01-01,US,CPI YoY,2.424095001
2007-01-01,US,Detrended,0.01
2007-01-01,US,Levels,3.182249447
2007-01-01,US,Regime,0
2007-01-01,ZA,CPI YoY,5.942324867
2007-01-01,ZA,Detrended,0.02
2007-01-01,ZA,Levels,6.573579984
2007-01-01,ZA,Regime,0
2007-04-01,AR,CPI YoY,8.819105163
2007-04-01,AR,Detrended,-0.31
2007-04-01,AR,Levels,9.123702795
2007-04-01,AR,Regime,1
2007-04-01,AT,CPI YoY,1.935483479
2007-04-01,AT,Regime,0
2007-04-01,AU,CPI YoY,2.095459945
2007-04-01,AU,Detrended,0
2007-04-01,AU,Levels,3.139685198
2007-04-01,AU,Regime,0
2007-04-01,BE,CPI YoY,1.450291849
2007-04-01,BE,Detrended,-0.01
2007-04-01,BE,Levels,2.369461553
2007-04-01,BE,Regime,0
2007-04-01,BR,CPI YoY,3.290206333
2007-04-01,BR,Detrended,-0.05
2007-04-01,BR,Levels,4.142398255
2007-04-01,BR,Regime,0
2007-04-01,CA,CPI YoY,2.19244847
2007-04-01,CA,Detrended,-0.01
2007-04-01,CA,Levels,2.032270481
2007-04-01,CA,Regime,0
2007-04-01,CH,CPI YoY,0.524344845
2007-04-01,CH,Detrended,-0.02
2007-04-01,CH,Levels,1.200280586
2007-04-01,CH,Regime,0
2007-04-01,CL,CPI YoY,2.863805064
2007-04-01,CL,Detrended,-0.05
2007-04-01,CL,Levels,4.998716195
2007-04-01,CL,Regime,0
2007-04-01,CN,CPI YoY,3.611162903
2007-04-01,CN,Regime,0
2007-04-01,CO,CPI YoY,6.172062702
2007-04-01,CO,Regime,0
2007-04-01,CY,CPI YoY,1.940409705
2007-04-01,CY,Regime,0
2007-04-01,CZ,CPI YoY,2.451819564
2007-04-01,CZ,Regime,0
2007-04-01,DE,CPI YoY,2.013693104
2007-04-01,DE,Detrended,0
2007-04-01,DE,Levels,2.086801232
2007-04-01,DE,Regime,0
2007-04-01,DK,CPI YoY,1.592233025
2007-04-01,DK,Regime,0
2007-04-01,DZ,CPI YoY,2.068142448
2007-04-01,DZ,Regime,0
2007-04-01,EA,CPI YoY,1.892441641
2007-04-01,EA,Regime,0
2007-04-01,EE,CPI YoY,5.679870311
2007-04-01,EE,Regime,1
2007-04-01,ES,CPI YoY,2.387266591
2007-04-01,ES,Detrended,-0.01
2007-04-01,ES,Levels,3.194026089
2007-04-01,ES,Regime,0
2007-04-01,FI,CPI YoY,2.461051348
2007-04-01,FI,Regime,0
2007-04-01,FR,CPI YoY,1.172878306
2007-04-01,FR,Detrended,-0.02
2007-04-01,FR,Levels,1.773545212
2007-04-01,FR,Regime,0
2007-04-01,GB,CPI YoY,2.506265311
2007-04-01,GB,Detrended,-0.01
2007-04-01,GB,Levels,2.568536513
2007-04-01,GB,Regime,0
2007-04-01,GR,CPI YoY,2.595923945
2007-04-01,GR,Regime,0
2007-04-01,HK,CPI YoY,1.285219961
2007-04-01,HK,Regime,0
2007-04-01,HU,CPI YoY,8.605802069
2007-04-01,HU,Regime,1
2007-04-01,ID,CPI YoY,6.024869395
2007-04-01,ID,Detrended,0.07
2007-04-01,ID,Levels,9.568332685
2007-04-01,ID,Regime,0
2007-04-01,IE,CPI YoY,4.976560213
2007-04-01,IE,Regime,0
2007-04-01,IL,CPI YoY,-1.064826912
2007-04-01,IL,Regime,0
2007-04-01,IN,CPI YoY,5.524837075
2007-04-01,IN,Detrended,-0.01
2007-04-01,IN,Levels,5.780983481
2007-04-01,IN,Regime,0
2007-04-01,IT,CPI YoY,1.591286755
2007-04-01,IT,Detrended,-0.01
2007-04-01,IT,Levels,2.174040272
2007-04-01,IT,Regime,0
2007-04-01,JP,CPI YoY,-0.069808233
2007-04-01,JP,Detrended,-0.02
2007-04-01,JP,Levels,0.365795905
2007-04-01,JP,Regime,0
2007-04-01,KR,CPI YoY,2.448497586
2007-04-01,KR,Detrended,-0.01
2007-04-01,KR,Levels,2.884678178
2007-04-01,KR,Regime,0
2007-04-01,LT,CPI YoY,4.834917823
2007-04-01,LT,Regime,0
2007-04-01,LU,CPI YoY,2.011982695
2007-04-01,LU,Regime,0
2007-04-01,LV,CPI YoY,8.605731888
2007-04-01,LV,Regime,1
2007-04-01,MT,CPI YoY,-0.183779543
2007-04-01,MT,Regime,0
2007-04-01,MX,CPI YoY,3.974127519
2007-04-01,MX,Detrended,-0.03
2007-04-01,MX,Levels,4.155586836
2007-04-01,MX,Regime,0
2007-04-01,MY,CPI YoY,1.466813549
2007-04-01,MY,Regime,0
2007-04-01,NL,CPI YoY,1.790293947
2007-04-01,NL,Regime,0
2007-04-01,NO,CPI YoY,0.316455818
2007-04-01,NO,Regime,0
2007-04-01,NZ,CPI YoY,1.999972492
2007-04-01,NZ,Detrended,-0.01
2007-04-01,NZ,Levels,3.029781813
2007-04-01,NZ,Regime,0
2007-04-01,PE,CPI YoY,0.799878959
2007-04-01,PE,Regime,0
2007-04-01,PH,CPI YoY,2.65441535
2007-04-01,PH,Regime,0
2007-04-01,PL,CPI YoY,2.362971887
2007-04-01,PL,Detrended,-0.07
2007-04-01,PL,Levels,2.478417424
2007-04-01,PL,Regime,0
2007-04-01,PT,CPI YoY,2.540578623
2007-04-01,PT,Regime,0
2007-04-01,RO,CPI YoY,3.806953928
2007-04-01,RO,Regime,0
2007-04-01,RU,CPI YoY,7.943782688
2007-04-01,RU,Detrended,-0.04
2007-04-01,RU,Levels,10.6252093
2007-04-01,RU,Regime,0
2007-04-01,SA,CPI YoY,2.961500615
2007-04-01,SA,Detrended,0.03
2007-04-01,SA,Levels,4.75047559
2007-04-01,SA,Regime,0
2007-04-01,SE,CPI YoY,1.81081318
2007-04-01,SE,Detrended,-0.01
2007-04-01,SE,Levels,2.052353556
2007-04-01,SE,Regime,0
2007-04-01,SG,CPI YoY,1.139915032
2007-04-01,SG,Detrended,-0.01
2007-04-01,SG,Levels,2.612722123
2007-04-01,SG,Regime,0
2007-04-01,SI,CPI YoY,3.048297697
2007-04-01,SI,Regime,0
2007-04-01,SK,CPI YoY,2.479339399
2007-04-01,SK,Regime,0
2007-04-01,TH,CPI YoY,1.825421527
2007-04-01,TH,Detrended,0.02
2007-04-01,TH,Levels,3.692842366
2007-04-01,TH,Regime,1
2007-04-01,TR,CPI YoY,9.506885829
2007-04-01,TR,Detrended,-0.06
2007-04-01,TR,Levels,8.780298121
2007-04-01,TR,Regime,1
2007-04-01,US,CPI YoY,2.65068359
2007-04-01,US,Detrended,-0.01
2007-04-01,US,Levels,3.116953933
2007-04-01,US,Regime,0
2007-04-01,ZA,CPI YoY,6.984974743
2007-04-01,ZA,Detrended,0.03
2007-04-01,ZA,Levels,7.200007713
2007-04-01,ZA,Regime,1
2007-07-01,AR,CPI YoY,8.622264237
2007-07-01,AR,Detrended,-0.32
2007-07-01,AR,Levels,8.930211709
2007-07-01,AR,Regime,1
2007-07-01,AT,CPI YoY,1.933820345
2007-07-01,AT,Regime,0
2007-07-01,AU,CPI YoY,1.845444775
2007-07-01,AU,Detrended,-0.01
2007-07-01,AU,Levels,3.167674605
2007-07-01,AU,Regime,0
2007-07-01,BE,CPI YoY,1.331314987
2007-07-01,BE,Detrended,-0.01
2007-07-01,BE,Levels,2.452205649
2007-07-01,BE,Regime,0
2007-07-01,BR,CPI YoY,4.021900784
2007-07-01,BR,Detrended,-0.04
2007-07-01,BR,Levels,4.217135876
2007-07-01,BR,Regime,0
2007-07-01,CA,CPI YoY,2.130249401
2007-07-01,CA,Detrended,-0.02
2007-07-01,CA,Levels,2.001525997
2007-07-01,CA,Regime,0
2007-07-01,CH,CPI YoY,0.634234059
2007-07-01,CH,Detrended,0
2007-07-01,CH,Levels,1.25615691
2007-07-01,CH,Regime,0
2007-07-01,CL,CPI YoY,4.787195218
2007-07-01,CL,Detrended,-0.05
2007-07-01,CL,Levels,5.357841778
2007-07-01,CL,Regime,1
2007-07-01,CN,CPI YoY,6.187270385
2007-07-01,CN,Regime,1
2007-07-01,CO,CPI YoY,5.330746423
2007-07-01,CO,Regime,0
2007-07-01,CY,CPI YoY,2.51449961
2007-07-01,CY,Regime,0
2007-07-01,CZ,CPI YoY,2.593739526
2007-07-01,CZ,Regime,0
2007-07-01,DE,CPI YoY,2.290076668
2007-07-01,DE,Detrended,-0.01
2007-07-01,DE,Levels,2.12091049
2007-07-01,DE,Regime,0
2007-07-01,DK,CPI YoY,1.125339741
2007-07-01,DK,Regime,0
2007-07-01,DZ,CPI YoY,4.860389544
2007-07-01,DZ,Regime,1
2007-07-01,EA,CPI YoY,1.883318953
2007-07-01,EA,Regime,0
2007-07-01,EE,CPI YoY,6.423968065
2007-07-01,EE,Regime,1
2007-07-01,ES,CPI YoY,2.365492015
2007-07-01,ES,Detrended,-0.01
2007-07-01,ES,Levels,3.121661897
2007-07-01,ES,Regime,0
2007-07-01,FI,CPI YoY,2.488508774
2007-07-01,FI,Regime,0
2007-07-01,FR,CPI YoY,1.268129592
2007-07-01,FR,Detrended,-0.01
2007-07-01,FR,Levels,1.802205405
2007-07-01,FR,Regime,0
2007-07-01,GB,CPI YoY,1.78497276
2007-07-01,GB,Detrended,-0.02
2007-07-01,GB,Levels,2.63854526
2007-07-01,GB,Regime,0
2007-07-01,GR,CPI YoY,2.654292083
2007-07-01,GR,Regime,0
2007-07-01,HK,CPI YoY,1.621621596
2007-07-01,HK,Regime,0
2007-07-01,HU,CPI YoY,7.680100331
2007-07-01,HU,Regime,1
2007-07-01,ID,CPI YoY,6.506624061
2007-07-01,ID,Detrended,0.07
2007-07-01,ID,Levels,9.261083417
2007-07-01,ID,Regime,0
2007-07-01,IE,CPI YoY,4.739842766
2007-07-01,IE,Regime,0
2007-07-01,IL,CPI YoY,0.917238616
2007-07-01,IL,Regime,0
2007-07-01,IN,CPI YoY,4.072846439
2007-07-01,IN,Detrended,-0.02
2007-07-01,IN,Levels,5.833712065
2007-07-01,IN,Regime,0
2007-07-01,IT,CPI YoY,1.632669054
2007-07-01,IT,Detrended,-0.01
2007-07-01,IT,Levels,2.216561077
2007-07-01,IT,Regime,0
2007-07-01,JP,CPI YoY,-0.139227697
2007-07-01,JP,Detrended,-0.02
2007-07-01,JP,Levels,0.407782146
2007-07-01,JP,Regime,0
2007-07-01,KR,CPI YoY,2.300707007
2007-07-01,KR,Detrended,-0.01
2007-07-01,KR,Levels,3.054155198
2007-07-01,KR,Regime,0
2007-07-01,LT,CPI YoY,5.879865643
2007-07-01,LT,Regime,0
2007-07-01,LU,CPI YoY,1.939275152
2007-07-01,LU,Regime,0
2007-07-01,LV,CPI YoY,10.31519382
2007-07-01,LV,Regime,1
2007-07-01,MT,CPI YoY,1.274525842
2007-07-01,MT,Regime,0
2007-07-01,MX,CPI YoY,3.986704364
2007-07-01,MX,Detrended,-0.02
2007-07-01,MX,Levels,4.297217925
2007-07-01,MX,Regime,0
2007-07-01,MY,CPI YoY,1.827485449
2007-07-01,MY,Regime,0
2007-07-01,NL,CPI YoY,1.289347932
2007-07-01,NL,Regime,0
2007-07-01,NO,CPI YoY,0.158165708
2007-07-01,NO,Regime,0
2007-07-01,NZ,CPI YoY,1.787501438
2007-07-01,NZ,Detrended,-0.02
2007-07-01,NZ,Levels,3.04157115
2007-07-01,NZ,Regime,0
2007-07-01,PE,CPI YoY,2.403899512
2007-07-01,PE,Regime,0
2007-07-01,PH,CPI YoY,2.831142701
2007-07-01,PH,Regime,0
2007-07-01,PL,CPI YoY,1.96840861
2007-07-01,PL,Detrended,-0.07
2007-07-01,PL,Levels,2.735516755
2007-07-01,PL,Regime,0
2007-07-01,PT,CPI YoY,2.174775228
2007-07-01,PT,Regime,0
2007-07-01,RO,CPI YoY,4.986563762
2007-07-01,RO,Regime,0
2007-07-01,RU,CPI YoY,8.89459385
2007-07-01,RU,Detrended,-0.03
2007-07-01,RU,Levels,10.9481452
2007-07-01,RU,Regime,0
2007-07-01,SA,CPI YoY,4.383382344
2007-07-01,SA,Detrended,0.04
2007-07-01,SA,Levels,5.421777991
2007-07-01,SA,Regime,0
2007-07-01,SE,CPI YoY,1.941236305
2007-07-01,SE,Detrended,0
2007-07-01,SE,Levels,2.173974368
2007-07-01,SE,Regime,0
2007-07-01,SG,CPI YoY,3.143296308
2007-07-01,SG,Detrended,-0.01
2007-07-01,SG,Levels,3.020718992
2007-07-01,SG,Regime,0
2007-07-01,SI,CPI YoY,3.667192591
2007-07-01,SI,Regime,0
2007-07-01,SK,CPI YoY,2.482306434
2007-07-01,SK,Regime,0
2007-07-01,TH,CPI YoY,1.524335897
2007-07-01,TH,Detrended,-0.02
2007-07-01,TH,Levels,3.548496441
2007-07-01,TH,Regime,1
2007-07-01,TR,CPI YoY,7.139191131
2007-07-01,TR,Detrended,-0.06
2007-07-01,TR,Levels,8.887552174
2007-07-01,TR,Regime,1
2007-07-01,US,CPI YoY,2.360478476
2007-07-01,US,Detrended,-0.02
2007-07-01,US,Levels,3.037044045
2007-07-01,US,Regime,0
2007-07-01,ZA,CPI YoY,6.97448418
2007-07-01,ZA,Detrended,0.03
2007-07-01,ZA,Levels,7.776882989
2007-07-01,ZA,Regime,1
2007-10-01,AR,CPI YoY,8.460149513
2007-10-01,AR,Detrended,-0.32
2007-10-01,AR,Levels,8.721227744
2007-10-01,AR,Regime,1
2007-10-01,AT,CPI YoY,3.133047093
2007-10-01,AT,Regime,0
2007-10-01,AU,CPI YoY,2.886836235
2007-10-01,AU,Detrended,0
2007-10-01,AU,Levels,3.200709836
2007-10-01,AU,Regime,0
2007-10-01,BE,CPI YoY,2.75963911
2007-10-01,BE,Detrended,0
2007-10-01,BE,Levels,2.530000855
2007-10-01,BE,Regime,0
2007-10-01,BR,CPI YoY,4.254025451
2007-10-01,BR,Detrended,-0.05
2007-10-01,BR,Levels,4.351007223
2007-10-01,BR,Regime,0
2007-10-01,CA,CPI YoY,2.411477166
2007-10-01,CA,Detrended,-0.01
2007-10-01,CA,Levels,1.956033539
2007-10-01,CA,Regime,0
2007-10-01,CH,CPI YoY,1.679494912
2007-10-01,CH,Detrended,-0.02
2007-10-01,CH,Levels,1.303134215
2007-10-01,CH,Regime,0
2007-10-01,CL,CPI YoY,7.236781311
2007-10-01,CL,Detrended,-0.03
2007-10-01,CL,Levels,5.644304398
2007-10-01,CL,Regime,1
2007-10-01,CN,CPI YoY,6.717383236
2007-10-01,CN,Regime,1
2007-10-01,CO,CPI YoY,5.423567313
2007-10-01,CO,Regime,0
2007-10-01,CY,CPI YoY,3.474803948
2007-10-01,CY,Regime,0
2007-10-01,CZ,CPI YoY,4.875092707
2007-10-01,CZ,Regime,1
2007-10-01,DE,CPI YoY,3.091128619
2007-10-01,DE,Detrended,0
2007-10-01,DE,Levels,2.117506596
2007-10-01,DE,Regime,0
2007-10-01,DK,CPI YoY,2.171384131
2007-10-01,DK,Regime,0
2007-10-01,DZ,CPI YoY,4.850031131
2007-10-01,DZ,Regime,1
2007-10-01,EA,CPI YoY,2.888293425
2007-10-01,EA,Regime,0
2007-10-01,EE,CPI YoY,9.040267197
2007-10-01,EE,Regime,1
2007-10-01,ES,CPI YoY,3.958884282
2007-10-01,ES,Detrended,0
2007-10-01,ES,Levels,3.024634027
2007-10-01,ES,Regime,0
2007-10-01,FI,CPI YoY,2.739970486
2007-10-01,FI,Regime,0
2007-10-01,FR,CPI YoY,2.34540836
2007-10-01,FR,Detrended,0
2007-10-01,FR,Levels,1.820979021
2007-10-01,FR,Regime,0
2007-10-01,GB,CPI YoY,2.101359421
2007-10-01,GB,Detrended,-0.01
2007-10-01,GB,Levels,2.715124822
2007-10-01,GB,Regime,0
2007-10-01,GR,CPI YoY,3.63622655
2007-10-01,GR,Regime,0
2007-10-01,HK,CPI YoY,3.47358083
2007-10-01,HK,Regime,0
2007-10-01,HU,CPI YoY,7.074008546
2007-10-01,HU,Regime,1
2007-10-01,ID,CPI YoY,6.723852136
2007-10-01,ID,Detrended,-0.08
2007-10-01,ID,Levels,9.021454664
2007-10-01,ID,Regime,0
2007-10-01,IE,CPI YoY,4.84270114
2007-10-01,IE,Regime,0
2007-10-01,IL,CPI YoY,2.792152655
2007-10-01,IL,Regime,0
2007-10-01,IN,CPI YoY,3.739745292
2007-10-01,IN,Detrended,-0.02
2007-10-01,IN,Levels,5.898891568
2007-10-01,IN,Regime,0
2007-10-01,IT,CPI YoY,2.351043366
2007-10-01,IT,Detrended,0
2007-10-01,IT,Levels,2.251456774
2007-10-01,IT,Regime,0
2007-10-01,JP,CPI YoY,0.488656639
2007-10-01,JP,Detrended,-0.01
2007-10-01,JP,Levels,0.430493787
2007-10-01,JP,Regime,0
2007-10-01,KR,CPI YoY,3.379496897
2007-10-01,KR,Detrended,0
2007-10-01,KR,Levels,3.23263047
2007-10-01,KR,Regime,0
2007-10-01,LT,CPI YoY,7.845491648
2007-10-01,LT,Regime,1
2007-10-01,LU,CPI YoY,3.159749903
2007-10-01,LU,Regime,0
2007-10-01,LV,CPI YoY,13.65186887
2007-10-01,LV,Regime,1
2007-10-01,MT,CPI YoY,2.97657269
2007-10-01,MT,Regime,0
2007-10-01,MX,CPI YoY,3.81054898
2007-10-01,MX,Detrended,-0.03
2007-10-01,MX,Levels,4.455705984
2007-10-01,MX,Regime,0
2007-10-01,MY,CPI YoY,2.18420088
2007-10-01,MY,Regime,0
2007-10-01,NL,CPI YoY,1.801410543
2007-10-01,NL,Regime,0
2007-10-01,NO,CPI YoY,1.372549008
2007-10-01,NO,Regime,0
2007-10-01,NZ,CPI YoY,3.184062879
2007-10-01,NZ,Detrended,-0.01
2007-10-01,NZ,Levels,3.065882661
2007-10-01,NZ,Regime,0
2007-10-01,PE,CPI YoY,3.497135205
2007-10-01,PE,Regime,0
2007-10-01,PH,CPI YoY,3.220936411
2007-10-01,PH,Regime,0
2007-10-01,PL,CPI YoY,3.272727216
2007-10-01,PL,Detrended,-0.05
2007-10-01,PL,Levels,3.000556061
2007-10-01,PL,Regime,0
2007-10-01,PT,CPI YoY,2.682683448
2007-10-01,PT,Regime,0
2007-10-01,RO,CPI YoY,6.66863372
2007-10-01,RO,Regime,0
2007-10-01,RU,CPI YoY,11.39486289
2007-10-01,RU,Detrended,0.01
2007-10-01,RU,Levels,11.31691097
2007-10-01,RU,Regime,0
2007-10-01,SA,CPI YoY,5.943152753
2007-10-01,SA,Detrended,0.05
2007-10-01,SA,Levels,6.051502344
2007-10-01,SA,Regime,0
2007-10-01,SE,CPI YoY,3.142281943
2007-10-01,SE,Detrended,-0.01
2007-10-01,SE,Levels,2.241101566
2007-10-01,SE,Regime,0
2007-10-01,SG,CPI YoY,4.246200151
2007-10-01,SG,Detrended,0
2007-10-01,SG,Levels,3.381586158
2007-10-01,SG,Regime,0
2007-10-01,SI,CPI YoY,5.481072781
2007-10-01,SI,Regime,0
2007-10-01,SK,CPI YoY,3.281718317
2007-10-01,SK,Regime,0
2007-10-01,TH,CPI YoY,2.758866446
2007-10-01,TH,Detrended,0.01
2007-10-01,TH,Levels,3.416312413
2007-10-01,TH,Regime,1
2007-10-01,TR,CPI YoY,8.164231939
2007-10-01,TR,Detrended,-0.07
2007-10-01,TR,Levels,8.959648355
2007-10-01,TR,Regime,1
2007-10-01,US,CPI YoY,3.974384176
2007-10-01,US,Detrended,0
2007-10-01,US,Levels,2.929245477
2007-10-01,US,Regime,0
2007-10-01,ZA,CPI YoY,8.436960344
2007-10-01,ZA,Detrended,0.05
2007-10-01,ZA,Levels,8.267796259
2007-10-01,ZA,Regime,1
2008-01-01,AR,CPI YoY,8.495583883
2008-01-01,AR,Detrended,-0.34
2008-01-01,AR,Levels,8.510347537
2008-01-01,AR,Regime,1
2008-01-01,AT,CPI YoY,3.286385477
2008-01-01,AT,Regime,0
2008-01-01,AU,CPI YoY,4.272517229
2008-01-01,AU,Detrended,0
2008-01-01,AU,Levels,3.221570756
2008-01-01,AU,Regime,0
2008-01-01,BE,CPI YoY,3.829507862
2008-01-01,BE,Detrended,0.02
2008-01-01,BE,Levels,2.572431174
2008-01-01,BE,Regime,0
2008-01-01,BR,CPI YoY,4.634656773
2008-01-01,BR,Detrended,-0.04
2008-01-01,BR,Levels,4.518377172
2008-01-01,BR,Regime,0
2008-01-01,CA,CPI YoY,1.784094298
2008-01-01,CA,Detrended,-0.02
2008-01-01,CA,Levels,1.891600203
2008-01-01,CA,Regime,0
2008-01-01,CH,CPI YoY,2.473982817
2008-01-01,CH,Detrended,0
2008-01-01,CH,Levels,1.318968481
2008-01-01,CH,Regime,0
2008-01-01,CL,CPI YoY,8.011830791
2008-01-01,CL,Detrended,0.02
2008-01-01,CL,Levels,5.79706251
2008-01-01,CL,Regime,1
2008-01-01,CN,CPI YoY,8.094764731
2008-01-01,CN,Regime,1
2008-01-01,CO,CPI YoY,6.091363274
2008-01-01,CO,Regime,0
2008-01-01,CY,CPI YoY,4.655069983
2008-01-01,CY,Regime,0
2008-01-01,CZ,CPI YoY,7.435377468
2008-01-01,CZ,Regime,1
2008-01-01,DE,CPI YoY,2.904894696
2008-01-01,DE,Detrended,0
2008-01-01,DE,Levels,2.064742809
2008-01-01,DE,Regime,0
2008-01-01,DK,CPI YoY,3.046663713
2008-01-01,DK,Regime,0
2008-01-01,DZ,CPI YoY,5.055191633
2008-01-01,DZ,Regime,1
2008-01-01,EA,CPI YoY,3.353192565
2008-01-01,EA,Regime,0
2008-01-01,EE,CPI YoY,11.06542733
2008-01-01,EE,Regime,1
2008-01-01,ES,CPI YoY,4.381986568
2008-01-01,ES,Detrended,0
2008-01-01,ES,Levels,2.880872675
2008-01-01,ES,Regime,0
2008-01-01,FI,CPI YoY,3.822516131
2008-01-01,FI,Regime,0
2008-01-01,FR,CPI YoY,2.948832768
2008-01-01,FR,Detrended,0
2008-01-01,FR,Levels,1.810663419
2008-01-01,FR,Regime,0
2008-01-01,GB,CPI YoY,2.386831023
2008-01-01,GB,Detrended,0
2008-01-01,GB,Levels,2.795281345
2008-01-01,GB,Regime,0
2008-01-01,GR,CPI YoY,4.254116568
2008-01-01,GR,Regime,0
2008-01-01,HK,CPI YoY,4.556590008
2008-01-01,HK,Regime,0
2008-01-01,HU,CPI YoY,6.908481922
2008-01-01,HU,Regime,1
2008-01-01,ID,CPI YoY,7.641764173
2008-01-01,ID,Detrended,0.02
2008-01-01,ID,Levels,8.821441514
2008-01-01,ID,Regime,0
2008-01-01,IE,CPI YoY,4.723583153
2008-01-01,IE,Regime,0
2008-01-01,IL,CPI YoY,3.640846829
2008-01-01,IL,Regime,0
2008-01-01,IN,CPI YoY,5.957024725
2008-01-01,IN,Detrended,0.01
2008-01-01,IN,Levels,5.97216686
2008-01-01,IN,Regime,0
2008-01-01,IT,CPI YoY,3.05696913
2008-01-01,IT,Detrended,0
2008-01-01,IT,Levels,2.262004305
2008-01-01,IT,Regime,0
2008-01-01,JP,CPI YoY,0.98280054
2008-01-01,JP,Detrended,-0.02
2008-01-01,JP,Levels,0.41926385
2008-01-01,JP,Regime,0
2008-01-01,KR,CPI YoY,3.801677734
2008-01-01,KR,Detrended,0
2008-01-01,KR,Levels,3.395503421
2008-01-01,KR,Regime,0
2008-01-01,LT,CPI YoY,10.63293933
2008-01-01,LT,Regime,1
2008-01-01,LU,CPI YoY,3.29784577
2008-01-01,LU,Regime,0
2008-01-01,LV,CPI YoY,16.40172874
2008-01-01,LV,Regime,1
2008-01-01,MT,CPI YoY,3.718722975
2008-01-01,MT,Regime,0
2008-01-01,MX,CPI YoY,3.892473346
2008-01-01,MX,Detrended,-0.04
2008-01-01,MX,Levels,4.622820294
2008-01-01,MX,Regime,0
2008-01-01,MY,CPI YoY,2.531645373
2008-01-01,MY,Regime,0
2008-01-01,NL,CPI YoY,2.139610692
2008-01-01,NL,Regime,0
2008-01-01,NO,CPI YoY,3.528945735
2008-01-01,NO,Regime,0
2008-01-01,NZ,CPI YoY,3.366402608
2008-01-01,NZ,Detrended,-0.01
2008-01-01,NZ,Levels,3.085936957
2008-01-01,NZ,Regime,0
2008-01-01,PE,CPI YoY,4.839791789
2008-01-01,PE,Regime,1
2008-01-01,PH,CPI YoY,5.252626464
2008-01-01,PH,Regime,0
2008-01-01,PL,CPI YoY,4.26608817
2008-01-01,PL,Detrended,-0.04
2008-01-01,PL,Levels,3.247692222
2008-01-01,PL,Regime,1
2008-01-01,PT,CPI YoY,2.929925392
2008-01-01,PT,Regime,0
2008-01-01,RO,CPI YoY,7.966151311
2008-01-01,RO,Regime,0
2008-01-01,RU,CPI YoY,12.85755501
2008-01-01,RU,Detrended,-0.01
2008-01-01,RU,Levels,11.66092462
2008-01-01,RU,Regime,0
2008-01-01,SA,CPI YoY,8.418693816
2008-01-01,SA,Detrended,0.08
2008-01-01,SA,Levels,6.584597452
2008-01-01,SA,Regime,0
2008-01-01,SE,CPI YoY,3.236837104
2008-01-01,SE,Detrended,0.01
2008-01-01,SE,Levels,2.236514915
2008-01-01,SE,Regime,0
2008-01-01,SG,CPI YoY,6.634226783
2008-01-01,SG,Detrended,0.04
2008-01-01,SG,Levels,3.643413441
2008-01-01,SG,Regime,0
